symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio
AKVA,2025-03-21T10:54:26.802725,Norway,Europe,ARKANOVA ENERGY COMPANY,OEM,USD,"investpy, Yahoo Finance",Oil & Gas E&P,Energy,135456.0,351312.0,0.0,-8.54736,,-0.5873,,,0.3855718,-0.00028571428,14910367.0,7.0,https://www.arkanovaenergy.com,,,,,,,,,,,,,
BFPy,2025-03-21T10:54:27.245879,Germany,Europe,BBVA Banco Frances ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUART,2025-03-21T10:54:27.372574,Sweden,Europe,Quartiers Properties,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGGT,2025-03-21T10:54:27.419173,United Kingdom,Europe,Meggitt,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKEA,2025-03-21T10:54:27.656305,France,Europe,Mauna Kea Tech,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNAB,2025-03-21T10:54:27.593796,Belgium,Europe,National Bank of Belgium,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNGt,2025-03-21T10:54:27.529689,United Kingdom,Europe,Young & Co’s Brewery,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THHG,2025-03-21T10:54:28.132356,France,Europe,Thermador,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSUG,2025-03-21T10:54:28.889595,Austria,Europe,WashTec AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBOYAb,2025-03-21T10:54:28.982775,Sweden,Europe,Oboya Horticulture,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOSJO,2025-03-21T10:54:28.905659,Sweden,Europe,Bosjo Fastigheter,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC,2025-03-21T10:54:27.387574,France,Europe,18134,YHD,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
FFPP,2025-03-21T10:54:27.513689,Germany,Europe,Fast Finance Pay Corp.,PNK,USD,"investpy, Yahoo Finance",Software - Infrastructure,Technology,220275200.0,10433549.0,0.05447,-0.00892,0.082100004,0.03113,,,21.112202,30.18868,220338272.0,,https://ff24pay-corp.com,,,,,,,,,,,,,
A2,2025-03-21T10:54:29.469651,Italy,Europe,A2A,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS,2025-03-21T10:54:30.052935,Spain,Europe,Biosearch,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POOLb,2025-03-21T10:54:29.958282,Sweden,Europe,Poolia B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMXL,2025-03-21T10:54:29.927226,Spain,Europe,America Movil,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOTG,2025-03-21T10:54:30.068934,Switzerland,Europe,Hochtief AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OET,2025-03-21T10:54:28.998155,Norway,Europe,Okeanis Eco Tankers,NMS,NOK,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PSG,2025-03-21T10:54:28.889595,Spain,Europe,Prosegur,YHD,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PLED,2025-03-21T10:54:30.464827,Sweden,Europe,PledPharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXAb,2025-03-21T10:54:30.937694,Sweden,Europe,PExA AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTXGn,2025-03-21T10:54:30.827118,Austria,Europe,MTU Aero,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLONNOK,2025-03-21T10:54:30.953693,Sweden,Europe,Solon Eiendom,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POY1V,2025-03-21T10:54:31.015279,Finland,Europe,Poyry Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0944264663,2025-03-21T10:54:30.937694,Belgium,Europe,SCR Sibelco,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNO,2025-03-21T10:54:29.974282,Norway,Europe,United States Short Oil Fund,PCX,USD,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PZC,2025-03-21T10:54:30.906169,United Kingdom,Europe,PZ Cussons,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDBr,2025-03-21T10:54:31.284009,Greece,Europe,N Varveris Moda Bagno SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVS,2025-03-21T10:54:31.347587,Italy,Europe,IVS Group SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTXS,2025-03-21T10:54:31.363588,Austria,Europe,Citrix Systems,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANNX,2025-03-21T10:54:31.363588,Sweden,Europe,Annexin Pharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEHTO,2025-03-21T10:54:31.394837,Finland,Europe,Lehto Group Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPLE6,2025-03-21T10:54:31.395358,Spain,Europe,COPEL PNB,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CUREX,2025-03-21T10:54:31.410166,Sweden,Europe,2cureX,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRGIn,2025-03-21T10:54:31.472728,Italy,Europe,Borgosesia,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCB,2025-03-21T10:54:31.631179,United Kingdom,Europe,McBride,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBXN,2025-03-21T10:54:31.647223,Switzerland,Europe,U Blox Holding AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATT,2025-03-21T10:54:31.663196,United Kingdom,Europe,Allianz Tech,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUPD,2025-03-21T10:54:31.678726,United Kingdom,Europe,Dragon-Ukrainian,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFFE,2025-03-21T10:54:31.693865,Spain,Europe,Iffe Futura,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIX,2025-03-21T10:54:31.725409,Germany,Europe,Six Flags,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORBIT,2025-03-21T10:54:31.773474,Norway,Europe,Norbit,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFLY,2025-03-21T10:54:31.789437,Sweden,Europe,Firefly AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALBI,2025-03-21T10:54:31.961688,France,Europe,Gascogne,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEGR,2025-03-21T10:54:31.961688,United Kingdom,Europe,Active Energy,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,2025-03-21T10:54:31.976900,United Kingdom,Europe,Dixons Carphone,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABR,2025-03-21T10:54:32.039308,Denmark,Europe,Gabriel Holding,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLX,2025-03-21T10:54:32.039308,Austria,Europe,Hologic,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE,2025-03-21T10:54:32.070551,Sweden,Europe,Pfizer,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLINT,2025-03-21T10:54:32.116750,Portugal,Europe,Glintt,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,2025-03-21T10:54:32.148815,Spain,Europe,Airbus Group,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERMT,2025-03-21T10:54:32.243530,France,Europe,Eramet,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIRO_p,2025-03-21T10:54:32.243530,Austria,Europe,Bank fuer Tirol und Vorarlberg,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGSN,2025-03-21T10:54:32.321150,Switzerland,Europe,SGS,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIPA,2025-03-21T10:54:32.400301,Austria,Europe,TripAdvisor,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAIGn,2025-03-21T10:54:32.416419,Germany,Europe,Daimler,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLMJ,2025-03-21T10:54:32.416419,Germany,Europe,Sanlam Ltd,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAKE,2025-03-21T10:54:32.479592,Sweden,Europe,Raketech,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPG,2025-03-21T10:54:32.511195,United Kingdom,Europe,OPG Power,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBPH,2025-03-21T10:54:32.542491,Sweden,Europe,Moberg Pharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEBc,2025-03-21T10:54:32.573523,Sweden,Europe,SEB C,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,2025-03-21T10:54:32.698307,Germany,Europe,Booz Allen Hamilton,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGP1,2025-03-21T10:54:32.698307,Belgium,Europe,VGP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXB,2025-03-21T10:54:32.698307,United Kingdom,Europe,Oxford BioMedica,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDF,2025-03-21T10:54:32.760117,Spain,Europe,Duro Felguera,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRI,2025-03-21T10:54:32.791307,United Kingdom,Europe,Herald,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPRE,2025-03-21T10:54:32.853372,France,Europe,Predilife,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRH,2025-03-21T10:44:12.882603,Ireland,Europe,CRH PLC,NYQ,USD,"investpy, Yahoo Finance",Building Materials,Basic Materials,66120249344.0,35571998720.0,0.098170005,0.13878,0.15835,0.06282,16.077429,19.440239,1.8587724,3.0591516,79105196032.0,79800.0,https://www.crh.com,35572000000.0,4849000000.0,3492000000.0,7124000000.0,12701000000.0,2024-12-31,50613000000.0,15307000000.0,,3720000000.0,14083000000.0,10296000000.0,1.367812742812743
UUAM,2025-03-21T10:54:32.868917,Austria,Europe,Under Armour A,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLGML,2025-03-21T10:54:32.916182,France,Europe,Gour Medical,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRA,2025-03-21T10:54:33.041800,France,Europe,Imprimerie Chirat,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIRI,2025-03-21T10:54:33.041800,Austria,Europe,Sirius XM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFPP,2025-03-21T10:54:27.513689,Germany,Europe,Fast Finance Pay Corp.,PNK,USD,"investpy, Yahoo Finance",Software - Infrastructure,Technology,220275200.0,10433549.0,0.05447,-0.00892,0.082100004,0.03113,,,21.112202,30.18868,220338272.0,,https://ff24pay-corp.com,,,,,,,,,,,,,
MOGP,2025-03-21T10:54:33.087815,United Kingdom,Europe,Mountfield,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLS,2025-03-21T10:54:33.103819,Switzerland,Europe,Blackstone Resources,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8TRA,2025-03-21T10:54:33.119855,Germany,Europe,Traton,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSER,2025-03-21T10:54:33.119855,United Kingdom,Europe,REL,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSV,2025-03-21T10:54:33.165334,United Kingdom,Europe,Fidelity Special,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUSHF,2025-03-21T10:54:33.228664,Finland,Europe,Rush Factory,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRBHO,2025-03-21T10:54:33.339537,Spain,Europe,Cerbium,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALEZV,2025-03-21T10:54:33.384698,France,Europe,Easyvista,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOGr,2025-03-21T10:54:33.399929,Greece,Europe,Vogiatzoglou Systems R,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTX,2025-03-21T10:54:33.399929,Switzerland,Europe,United Technologies,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISRGE,2025-03-21T10:54:33.415460,Austria,Europe,Intuitive Surgical,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTR,2025-03-21T10:54:33.447173,United Kingdom,Europe,Xtract Resources,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSSR,2025-03-21T10:54:33.463172,Denmark,Europe,Ossur,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SENZA,2025-03-21T10:54:33.510519,Sweden,Europe,SenzaGen,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMRE,2025-03-21T10:54:33.713421,Spain,Europe,Meridia RE III,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOWGn,2025-03-21T10:54:33.728604,Germany,Europe,Software AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENS,2025-03-21T10:54:33.728604,Germany,Europe,Enersys,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOM,2025-03-21T10:54:33.728604,Norway,Europe,Tomra Systems,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACX,2025-03-21T10:54:33.728604,Spain,Europe,Acerinox,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAERSKb,2025-03-21T10:54:33.759438,Denmark,Europe,Moller Maersk B,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMWG,2025-03-21T10:54:33.838591,Germany,Europe,BMW ST,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGV,2025-03-21T10:54:33.838591,Italy,Europe,Digital Value,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TL5,2025-03-21T10:54:33.995529,Spain,Europe,Mediaset,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWT,2025-03-21T10:54:34.010866,Belgium,Europe,Newtree,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,2025-03-21T10:54:34.026894,Germany,Europe,Public Service Enterprise,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVIH,2025-03-21T10:54:34.089092,Sweden,Europe,Liv ihop,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTNGk,2025-03-21T10:54:34.089092,Germany,Europe,Centrotherm,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTCOM,2025-03-21T10:54:34.105086,Finland,Europe,Qt,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDG,2025-03-21T10:54:34.105086,United Kingdom,Europe,Pendragon,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDI,2025-03-21T10:54:34.168215,Switzerland,Europe,United Internet AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALWIT,2025-03-21T10:54:34.325824,France,Europe,Witbe Net,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPL,2025-03-21T10:54:34.340849,Germany,Europe,Woodside Petroleum,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
