symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio,completeness_score
TVDGk,2025-03-21T10:54:35.863062,Germany,Europe,Travel24.Com AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AEDAy,2025-03-21T10:54:35.894326,Germany,Europe,Grupo Aeroportuario Sureste ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NYFO,2025-03-21T10:54:35.940959,Sweden,Europe,Nyfosa,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLIML,2025-03-21T10:54:35.940959,France,Europe,Imalliance,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PHAR,2025-03-21T10:54:36.004741,Netherlands,Europe,Pharming Group,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KOFy,2025-03-21T10:54:36.020878,Germany,Europe,Coca Cola Femsa ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
WEN,2025-03-21T10:54:36.036388,United Kingdom,Europe,Wentworth,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RACE,2025-03-21T10:54:36.132532,Italy,Europe,Ferrari NV,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HOLMb,2025-03-21T10:54:36.163394,Sweden,Europe,Holmen,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DALI,2025-03-21T10:54:36.240823,Switzerland,Europe,Delta Air Lines,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZILGn,2025-03-21T10:54:36.271473,Germany,Europe,Elringklinger AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENER,2025-03-21T10:54:36.287472,Italy,Europe,Enertronica,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KAKEL,2025-03-21T10:54:36.287472,Sweden,Europe,Kakel Max,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
OMNIC,2025-03-21T10:54:36.382697,Sweden,Europe,OmniCar,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PSN,2025-03-21T10:54:36.382697,United Kingdom,Europe,Persimmon,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AF,2025-03-21T10:54:36.398722,Italy,Europe,Air France KLM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HEIGEUR,2025-03-21T10:54:36.430232,Switzerland,Europe,Heidelbergcement,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GAPWb,2025-03-21T10:54:36.510236,Sweden,Europe,Gapwaves AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
JM,2025-03-21T10:54:36.557795,Sweden,Europe,JM AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PROVIT,2025-03-21T10:54:36.605916,Sweden,Europe,Provide IT Sweden,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CBUY,2025-03-21T10:54:36.605916,United Kingdom,Europe,Cloudbuy PLC,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CSHG,2025-03-21T10:54:36.653487,Germany,Europe,Cenit AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ORP,2025-03-21T10:54:36.685484,France,Europe,Orpea,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CTSH,2025-03-21T10:54:36.764105,Germany,Europe,Cognizant A,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EPGT,2025-03-21T10:54:36.779105,United Kingdom,Europe,EP Global,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TSEC,2025-03-21T10:54:36.857623,Sweden,Europe,Tempest Security,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AST,2025-03-21T10:54:36.873622,Italy,Europe,Astaldi,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TOHN,2025-03-21T10:54:36.889622,Switzerland,Europe,Tornos,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LNRE,2025-03-21T10:54:36.969251,Belgium,Europe,Leasinvest,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SBOE,2025-03-21T10:54:37.001298,Switzerland,Europe,Schoeller-Bleckmann AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NIO,2025-03-21T10:54:37.017390,Sweden,Europe,Nordic Iron Ore,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HPOLb,2025-03-21T10:54:37.081501,Sweden,Europe,HEXPOL B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
STL,2025-03-21T10:54:37.096720,Switzerland,Europe,Equinor,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PITE,2025-03-21T10:54:37.190159,Italy,Europe,PiteCo SpA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RCP,2025-03-21T10:54:37.190159,United Kingdom,Europe,RIT Capital,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZALG,2025-03-21T10:54:37.205698,Switzerland,Europe,Zalando SE,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SIG,2025-03-21T10:54:37.285000,Germany,Europe,Signet Jewelers,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HITy,2025-03-21T10:54:37.301076,Germany,Europe,Hitachi ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TEAM,2025-03-21T10:54:37.331742,Norway,Europe,Team Tankers International Ltd,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AFGNOK,2025-03-21T10:54:37.363786,Sweden,Europe,Af Gruppen,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CPHN,2025-03-21T10:54:37.379819,Switzerland,Europe,CPH Chemie und Papier Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SECS,2025-03-21T10:54:37.457920,Sweden,Europe,Sensec,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ELO1,2025-03-21T10:54:37.552015,Germany,Europe,Eldorado Gold,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TIRU,2025-03-21T10:54:37.568050,United Kingdom,Europe,Tiger,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
STRONG,2025-03-21T10:54:37.583428,Norway,Europe,Strongpoint,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABSLC,2025-03-21T10:54:37.583428,Sweden,Europe,Absolicon Solar Collector,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FFARM,2025-03-21T10:54:37.646674,Netherlands,Europe,ForFarmers,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SEMC,2025-03-21T10:54:37.724520,Sweden,Europe,Semcon AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
JINNOK,2025-03-21T10:54:37.740554,Sweden,Europe,Jinhui Shipping,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ALGBE,2025-03-21T10:54:37.772221,France,Europe,Glob Bioenergi,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
JNPR,2025-03-21T10:54:37.819292,Germany,Europe,Juniper,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CEXAy,2025-03-21T10:54:37.898291,Germany,Europe,Cemex ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SACP,2025-03-21T10:54:37.898291,France,Europe,Fiducial Office,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LECO,2025-03-21T10:54:37.929433,Germany,Europe,Lincoln Electrics,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
JCQ,2025-03-21T10:54:38.007752,France,Europe,Jacquet Metal,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CWCG,2025-03-21T10:54:38.023770,Germany,Europe,Cewe Color,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KAMUX,2025-03-21T10:54:38.038767,Finland,Europe,Kamux Suomi,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ERM,2025-03-21T10:54:38.102848,United Kingdom,Europe,Euromoney,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BURF,2025-03-21T10:54:38.165136,United Kingdom,Europe,Burford,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
THINNOK,2025-03-21T10:54:38.180424,Sweden,Europe,Thin Film Electronics ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CLBIO,2025-03-21T10:54:38.243251,Sweden,Europe,Corline Biomedical AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MIDWa,2025-03-21T10:54:38.275233,Sweden,Europe,Midway Holding A,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MOWI,2025-03-21T10:54:38.290784,Norway,Europe,Marine Harvest,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CSGG,2025-03-21T10:54:38.369481,Germany,Europe,China Specialty Glass AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLFDV,2025-03-21T10:54:38.369481,France,Europe,Franck Deville SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DPWGn,2025-03-21T10:54:38.447655,Switzerland,Europe,Deutsche Post,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CLINEb,2025-03-21T10:54:38.447655,Sweden,Europe,Cline Scientific AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HEIN,2025-03-21T10:54:38.479515,Netherlands,Europe,Heineken,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BYWG,2025-03-21T10:54:38.542849,Germany,Europe,Baywa AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CBSM,2025-03-21T10:54:38.558712,France,Europe,SCBSM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MA,2025-03-21T10:54:38.621028,Austria,Europe,Mastercard,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LM,2025-03-21T10:54:38.652264,Germany,Europe,Legg Mason,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EDP,2025-03-21T10:54:38.667376,Portugal,Europe,EDP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
IKGn,2025-03-21T10:54:38.794339,Italy,Europe,Intek RSP,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SFCC,2025-03-21T10:54:38.810413,Switzerland,Europe,SF Commercial Properties Fund,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DRLCO,2025-03-21T10:54:38.826272,Denmark,Europe,Maersk Drilling,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ADMr,2025-03-21T10:54:38.842306,Greece,Europe,Holding Company ADMIE,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RUBF,2025-03-21T10:54:38.935834,France,Europe,Rubis,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ATSV,2025-03-21T10:54:38.935834,Austria,Europe,At&S Austria,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KEKr,2025-03-21T10:54:38.997786,Greece,Europe,Kekrops,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COSG,2025-03-21T10:54:39.028159,United Kingdom,Europe,Costain,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
INME,2025-03-21T10:54:39.106055,Ireland,Europe,Independent News,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KU2G,2025-03-21T10:54:39.137625,Germany,Europe,Kuka AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LNA,2025-03-21T10:54:39.137625,France,Europe,Le Noble Age,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MNKS,2025-03-21T10:54:39.200864,United Kingdom,Europe,Monks,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ABT,2025-03-21T10:54:39.247523,Germany,Europe,Abbott Labs,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TLW,2025-03-21T10:54:39.263608,United Kingdom,Europe,Tullow Oil,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NOV,2025-03-21T10:54:39.310659,Germany,Europe,National Oilwell Varco,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ARCT,2025-03-21T10:54:39.357097,Sweden,Europe,Arctic Gold Publ AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BR,2025-03-21T10:54:39.419363,Germany,Europe,Broadridge,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TR1,2025-03-21T10:54:39.467103,Spain,Europe,Tier1,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HAVb,2025-03-21T10:54:39.467103,Sweden,Europe,Havsfrun Investment,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NOVN,2025-03-21T10:54:39.562016,Switzerland,Europe,Novartis,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ARYN,2025-03-21T10:54:39.577205,Switzerland,Europe,Aryzta,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COCA,2025-03-21T10:54:39.577205,Germany,Europe,Coca-Cola Amatil,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TGTG,2025-03-21T10:54:39.607451,Germany,Europe,11 88 0 Solutions,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LFDE,2025-03-21T10:54:39.714353,France,Europe,La Francaise de l'Energie,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BKWB,2025-03-21T10:54:39.746405,Switzerland,Europe,BKW AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZG,2025-03-21T10:54:39.794452,Switzerland,Europe,Zuger Kantonalbank,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CELL,2025-03-21T10:54:39.856624,Italy,Europe,Cellularline,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AAHG,2025-03-21T10:54:39.856624,Germany,Europe,Ahlers,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MALAR,2025-03-21T10:54:39.903790,Sweden,Europe,Malarasen,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SHLF,2025-03-21T10:54:39.934108,Norway,Europe,Shelf Drilling,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1COV,2025-03-21T10:54:39.934108,Switzerland,Europe,Covestro,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
V,2025-03-21T10:54:40.061707,Switzerland,Europe,Visa A,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KEYW,2025-03-21T10:54:40.061707,Belgium,Europe,Keyware Tech,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KOMPBK,2025-03-21T10:54:40.076938,Norway,Europe,Komplett Bank,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ADAPT,2025-03-21T10:54:40.123155,Sweden,Europe,Adapteo,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LOOK,2025-03-21T10:54:40.138155,United Kingdom,Europe,Lookers,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PL6,2025-03-21T10:54:40.232610,Germany,Europe,Polaris Industries,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SOI,2025-03-21T10:54:40.264170,United Kingdom,Europe,Schroder Oriental,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NAVYA,2025-03-21T10:54:40.280190,France,Europe,Navya,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SRSP,2025-03-21T10:54:40.327764,United Kingdom,Europe,Sirius Petroleum,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ICAG,2025-03-21T10:54:40.390537,United Kingdom,Europe,IAG,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VACN,2025-03-21T10:54:40.406205,Switzerland,Europe,VAT Group,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DOTD,2025-03-21T10:54:40.422255,United Kingdom,Europe,Dotdigital,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ASMI,2025-03-21T10:54:40.437561,Netherlands,Europe,ASM,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UPSALE,2025-03-21T10:54:40.515388,Sweden,Europe,Upsales Tech,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
G1AG,2025-03-21T10:54:40.546778,Switzerland,Europe,GEA Group AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EDIN,2025-03-21T10:54:40.593527,United Kingdom,Europe,Edinburgh Investment,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SHB,2025-03-21T10:54:40.625069,United Kingdom,Europe,Shaftesbury,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NNVDA,2025-03-21T10:54:40.767216,Italy,Europe,NVIDIA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COREa,2025-03-21T10:54:40.767216,Sweden,Europe,Corem Property,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CXEN,2025-03-21T10:54:40.783231,Norway,Europe,Cxense,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GPROUSD,2025-03-21T10:54:40.798410,Switzerland,Europe,GoPro Inc,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EOLUb,2025-03-21T10:54:40.798410,Sweden,Europe,Eolus Vind publ AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LSC,2025-03-21T10:54:40.908483,United Kingdom,Europe,London Security,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BINERO,2025-03-21T10:54:40.924284,Sweden,Europe,Oniva Online,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DANO,2025-03-21T10:54:41.003070,France,Europe,Danone,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TAST,2025-03-21T10:54:41.050315,United Kingdom,Europe,Tasty,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CTAS,2025-03-21T10:54:41.066319,Austria,Europe,Cintas,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AIXGn,2025-03-21T10:54:41.081789,Germany,Europe,Aixtron,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BALYO,2025-03-21T10:54:41.113558,France,Europe,Balyo,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FIPPG,2025-03-21T10:54:41.129599,United Kingdom,Europe,Frontier IP,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
YSPS,2025-03-21T10:54:41.177090,Spain,Europe,Student Properties,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SALM,2025-03-21T10:54:41.255973,Norway,Europe,SalMar,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BNRGn,2025-03-21T10:54:41.287186,Germany,Europe,Brenntag AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENERS,2025-03-21T10:54:41.350242,Sweden,Europe,Enersize,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DAL,2025-03-21T10:54:41.397289,Italy,Europe,Datalogic,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VIFN,2025-03-21T10:54:41.413293,Switzerland,Europe,Vifor Pharma,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLMON,2025-03-21T10:54:41.428801,France,Europe,MonFinancier,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
INSTAL,2025-03-21T10:54:41.428801,Sweden,Europe,Instalco Intressenter,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
STAB,2025-03-21T10:54:41.475801,Austria,Europe,Stabilus,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KLR,2025-03-21T10:54:41.554018,United Kingdom,Europe,Keller,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FIS,2025-03-21T10:54:41.602023,Germany,Europe,Fidelity National Info,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
OTELLO,2025-03-21T10:54:41.679980,Norway,Europe,Opera Software,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ELYA,2025-03-21T10:54:41.679980,Germany,Europe,G8 Education,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SOGNS,2025-03-21T10:54:41.695221,Norway,Europe,Sogn Sparebank,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
AGATE,2025-03-21T10:54:41.710845,Denmark,Europe,Agat Ejendomme,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
WEBO,2025-03-21T10:54:41.725976,Italy,Europe,Websolute,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SNH,2025-03-21T10:54:41.819731,Germany,Europe,Senior Housing Properties,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
GSS,2025-03-21T10:54:41.835276,United Kingdom,Europe,Genesis Emerg Mkts,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HD,2025-03-21T10:54:41.962132,Austria,Europe,Home Depot,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PXD,2025-03-21T10:54:41.962132,Germany,Europe,Pioneer Natural,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HASE,2025-03-21T10:54:42.009047,United Kingdom,Europe,Hargreaves Services,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MMSFT,2025-03-21T10:54:42.057136,Italy,Europe,Microsoft,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LASP,2025-03-21T10:54:42.057136,Denmark,Europe,Lan og Spar Bank,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CMA,2025-03-21T10:54:42.073166,Germany,Europe,Comerica,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UNG,2025-03-21T10:54:42.120758,United Kingdom,Europe,Universe,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CFVT,2025-03-21T10:54:42.168106,Italy,Europe,Confinvest,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HYARD,2025-03-21T10:54:42.262088,Norway,Europe,Havyard Group ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PAGR,2025-03-21T10:54:42.340080,Italy,Europe,Panariagroup,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UTG,2025-03-21T10:54:42.371018,United Kingdom,Europe,Unite,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
EVTG,2025-03-21T10:54:42.386503,Austria,Europe,Evotec AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SWUT,2025-03-21T10:54:42.386503,Austria,Europe,SW Umwelttechnik Stoiser Wolschner,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
S2ME,2025-03-21T10:54:42.386503,Sweden,Europe,S2Medical,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
XBRANE,2025-03-21T10:54:42.433874,Sweden,Europe,Xbrane Biopharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TEVAy,2025-03-21T10:54:42.448856,Germany,Europe,Teva ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
PSF,2025-03-21T10:54:42.636586,Italy,Europe,Poligrafica S Faustino,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KIDNOK,2025-03-21T10:54:42.715358,Sweden,Europe,Kid ASA,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENALYZ,2025-03-21T10:54:42.715876,Denmark,Europe,Enalyzer A/S,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
